"","country","topic","sum","prop"
"194","Brazil","hydrology & water resources",1002.25605360027,0.178305649101631
"195","Chile","hydrology & water resources",210.231787772849,0.197215560762523
"196","Colombia","hydrology & water resources",69.8673760425777,0.1898570001157
"197","Costa.Rica","hydrology & water resources",45.2175747678317,0.247090572501813
"198","Cuba","hydrology & water resources",0.555616600974494,0.138904150243624
"199","Ecuador","hydrology & water resources",64.8887583405249,0.237687759489102
"200","El.Salvador","hydrology & water resources",1.34449294611406,0.168061618264257
"201","Guatemala","hydrology & water resources",2.49822245587155,0.16654816372477
"202","Honduras","hydrology & water resources",0.193003807806186,0.0643346026020621
"203","Jamaica","hydrology & water resources",0.0669171166940596,0.0669171166940596
"204","Mexico","hydrology & water resources",471.25652089058,0.206329474995876
"205","Nicaragua","hydrology & water resources",0.0819672131147541,0.0819672131147541
"206","Panama","hydrology & water resources",22.1527449162477,0.199574278524754
"207","Paraguay","hydrology & water resources",9.69752943813683,0.293864528428389
"208","Peru","hydrology & water resources",78.0985409904118,0.219995890113836
"209","Uruguay","hydrology & water resources",24.3286357694377,0.165500923601617
"210","Venezuela","hydrology & water resources",23.019641106557,0.160976511234665
"211","Argentina","civil engineering",61.2283908823239,0.0362512675443007
"212","Bahamas","civil engineering",0.00593071842566384,0.00593071842566384
"213","Belize","civil engineering",2.4371838962822,0.0333860807709891
"214","Bolivia","civil engineering",14.0192516510788,0.0591529605530751
"215","Brazil","civil engineering",467.389221454738,0.0831505464249667
"216","Chile","civil engineering",52.5357232363541,0.0492830424356042
"217","Colombia","civil engineering",35.9039019429403,0.0975649509319031
"218","Costa.Rica","civil engineering",8.07242032141444,0.0441115864558166
"219","Cuba","civil engineering",0.766929250203393,0.191732312550848
"220","Ecuador","civil engineering",16.6863644878747,0.0611222142412992
"221","El.Salvador","civil engineering",0.572732678645434,0.0715915848306792
"222","Guatemala","civil engineering",0.68354985350285,0.0455699902335233
"223","Honduras","civil engineering",0.035824988769213,0.011941662923071
"224","Jamaica","civil engineering",0.416999295609298,0.416999295609298
"225","Mexico","civil engineering",174.503429703124,0.0764025524094239
"226","Nicaragua","civil engineering",0.0546448087431694,0.0546448087431694
"227","Panama","civil engineering",4.04509362189001,0.036442284881892
"228","Paraguay","civil engineering",2.44715020999684,0.0741560669696014
"229","Peru","civil engineering",17.9889318348596,0.0506730474221398
"230","Uruguay","civil engineering",6.93161896039869,0.0471538704789026
"231","Venezuela","civil engineering",6.42127629607852,0.0449040300425071
"232","Argentina","oceanography, chemical and physical",24.4400248575994,0.0144701153686201
"233","Bahamas","oceanography, chemical and physical",0.000404367165386171,0.000404367165386171
"234","Belize","oceanography, chemical and physical",1.11138410494016,0.0152244397937008
"235","Bolivia","oceanography, chemical and physical",5.27938771415195,0.0222758975280673
"236","Brazil","oceanography, chemical and physical",68.1101763377474,0.0121170923924119
"237","Chile","oceanography, chemical and physical",25.3215712084312,0.0237538191448698
"238","Colombia","oceanography, chemical and physical",5.70510638295007,0.0155030064754078
"239","Costa.Rica","oceanography, chemical and physical",2.86051448334754,0.0156312266849593
"240","Cuba","oceanography, chemical and physical",0.0306565150174991,0.00766412875437477
"241","Ecuador","oceanography, chemical and physical",4.76654107307072,0.0174598574105155
"242","El.Salvador","oceanography, chemical and physical",0.055742337424755,0.00696779217809438
"243","Guatemala","oceanography, chemical and physical",0.372224480652515,0.0248149653768343
"244","Honduras","oceanography, chemical and physical",0.0408872120057847,0.0136290706685949
"245","Jamaica","oceanography, chemical and physical",0.0298192063864757,0.0298192063864757
"246","Mexico","oceanography, chemical and physical",33.4535419608839,0.0146469097902294
"247","Nicaragua","oceanography, chemical and physical",0.00182149362477231,0.00182149362477231
"248","Panama","oceanography, chemical and physical",3.54559411222157,0.0319422892992934
"249","Paraguay","oceanography, chemical and physical",0.396965467528087,0.0120292565917602
"250","Peru","oceanography, chemical and physical",16.6220569238339,0.0468226955600955
"251","Uruguay","oceanography, chemical and physical",3.58116063574798,0.0243616369778774
"252","Venezuela","oceanography, chemical and physical",1.6773135299678,0.0117294652445301
"253","Argentina","agronomy & crop science",59.1292811385164,0.0350084553810044
"254","Bahamas","agronomy & crop science",0.00363930448847554,0.00363930448847554
"255","Belize","agronomy & crop science",0.84418410987254,0.0115641658886649
"256","Bolivia","agronomy & crop science",6.47717493367901,0.0273298520408397
"257","Brazil","agronomy & crop science",192.809670890157,0.0343016671215366
"258","Chile","agronomy & crop science",21.3884211101039,0.0200641849062889
"259","Colombia","agronomy & crop science",10.1755815087127,0.0276510367084585
"260","Costa.Rica","agronomy & crop science",5.76101308920007,0.0314809458426233
"261","Cuba","agronomy & crop science",0.0268035529537733,0.00670088823844332
"262","Ecuador","agronomy & crop science",4.3743376618753,0.0160232148786641
"263","El.Salvador","agronomy & crop science",0.264890340857951,0.0331112926072439
"264","Guatemala","agronomy & crop science",0.155252514345312,0.0103501676230208
"265","Honduras","agronomy & crop science",0.132700012953965,0.0442333376513217
"266","Jamaica","agronomy & crop science",0.000704390702042733,0.000704390702042733
"267","Mexico","agronomy & crop science",42.3392813264465,0.0185373385842585
"268","Nicaragua","agronomy & crop science",0.00910746812386157,0.00910746812386157
"269","Panama","agronomy & crop science",0.524401841145254,0.0047243409112185
"270","Paraguay","agronomy & crop science",0.389655083218098,0.0118077297944878
