"","country","topic","sum","prop"
"86","Bahamas","salt water",0.114446529080675,0.114446529080675
"87","Belize","salt water",3.93310440591845,0.0538781425468281
"88","Bolivia","salt water",5.43903215726853,0.0229495027732849
"89","Brazil","salt water",146.046467144615,0.0259822926782806
"90","Chile","salt water",33.1926291623004,0.0311375508089122
"91","Colombia","salt water",8.94803167453015,0.0243153034633972
"92","Costa.Rica","salt water",1.4976949577972,0.00818412545244374
"93","Cuba","salt water",0.0140708720290463,0.00351771800726158
"94","Ecuador","salt water",3.19582260306965,0.011706309901354
"95","El.Salvador","salt water",0.246001074494705,0.0307501343118381
"96","Guatemala","salt water",0.153664836874819,0.0102443224583213
"97","Honduras","salt water",0.011940001356086,0.00398000045202868
"98","Jamaica","salt water",0.0318471337579618,0.0318471337579618
"99","Mexico","salt water",89.2183215279255,0.0390623124027695
"100","Nicaragua","salt water",0.00813008130081301,0.00813008130081301
"101","Panama","salt water",1.88553847520543,0.0169868331099588
"102","Paraguay","salt water",0.744335289221206,0.022555614824885
"103","Peru","salt water",5.40713234437122,0.0152313587165386
"104","Uruguay","salt water",6.34588356023731,0.0431692759199817
"105","Venezuela","salt water",5.52771047578899,0.0386553180125104
"106","Argentina","soil",202.390320052849,0.119828490262196
"107","Bahamas","soil",0.0106316447779862,0.0106316447779862
"108","Belize","soil",10.2602209025406,0.140550971267679
"109","Bolivia","soil",19.3792265555569,0.0817688884200715
"110","Brazil","soil",640.753015042171,0.113992708600279
"111","Chile","soil",103.628169094203,0.0972121661296464
"112","Colombia","soil",35.5823463033131,0.096691158432916
"113","Costa.Rica","soil",19.5394141855528,0.106772755112311
"114","Cuba","soil",0.218404725573406,0.0546011813933514
"115","Ecuador","soil",33.9482539912617,0.12435257872257
"116","El.Salvador","soil",0.129372382601216,0.016171547825152
"117","Guatemala","soil",1.37790113045068,0.0918600753633789
"118","Honduras","soil",0.197560126784693,0.0658533755948977
"119","Jamaica","soil",0.0191082802547771,0.0191082802547771
"120","Mexico","soil",182.982203028054,0.0801147999247173
"121","Nicaragua","soil",0.024390243902439,0.024390243902439
"122","Panama","soil",18.039910855404,0.162521719418054
"123","Paraguay","soil",0.861137267268727,0.0260950687051129
"124","Peru","soil",18.9819797776899,0.0534703655709575
"125","Uruguay","soil",9.51028907194188,0.0646958440268155
"126","Venezuela","soil",16.8799866164275,0.118041864450542
"127","Argentina","reservoirs",48.0109912227137,0.0284256904811804
"128","Bahamas","reservoirs",0.000625390869293308,0.000625390869293308
"129","Belize","reservoirs",1.94205993633798,0.0266035607717532
"130","Bolivia","reservoirs",7.07251157548302,0.0298418209935993
"131","Brazil","reservoirs",423.959115220801,0.0754241443196587
"132","Chile","reservoirs",28.4418620451551,0.0266809212431099
"133","Colombia","reservoirs",11.5438794648982,0.0313692376763538
"134","Costa.Rica","reservoirs",4.42737567493541,0.0241933096991006
"135","Cuba","reservoirs",0.733099640122493,0.183274910030623
"136","Ecuador","reservoirs",9.04764366513456,0.0331415518869398
"137","El.Salvador","reservoirs",1.03366720843014,0.129208401053767
"138","Guatemala","reservoirs",0.831614336915478,0.0554409557943652
"139","Honduras","reservoirs",0.011940001356086,0.00398000045202868
"140","Jamaica","reservoirs",0.00636942675159236,0.00636942675159236
"141","Mexico","reservoirs",93.2449316911791,0.0408252765723201
"142","Nicaragua","reservoirs",0.00813008130081301,0.00813008130081301
"143","Panama","reservoirs",2.76787900478138,0.0249358468899223
"144","Paraguay","reservoirs",1.08512824067421,0.0328826739598247
"145","Peru","reservoirs",9.95056283885362,0.028029754475644
"146","Uruguay","reservoirs",5.57660369262243,0.0379360795416492
"147","Venezuela","reservoirs",5.20311058195162,0.0363853886849763
"148","Argentina","irrigation",66.4500017798054,0.039342807448079
"149","Bahamas","irrigation",0.00187617260787993,0.00187617260787992
"150","Belize","irrigation",3.05555289206483,0.041856888932395
"151","Bolivia","irrigation",19.4337808631966,0.0819990753721374
"152","Brazil","irrigation",302.698344371338,0.0538513332807931
"153","Chile","irrigation",78.847262429242,0.0739655369880318
"154","Colombia","irrigation",14.2982167991873,0.0388538499977915
"155","Costa.Rica","irrigation",5.05360721234161,0.0276153399581509
"156","Cuba","irrigation",0.0697698582774647,0.0174424645693662
"157","Ecuador","irrigation",22.4837163480753,0.0823579353409352
"158","El.Salvador","irrigation",0.771777390911583,0.0964721738639479
"159","Guatemala","irrigation",0.119677708314006,0.00797851388760038
"160","Honduras","irrigation",0.540481227571731,0.180160409190577
"161","Jamaica","irrigation",0.00636942675159236,0.00636942675159236
"162","Mexico","irrigation",129.558541227037,0.0567244050906467
"163","Nicaragua","irrigation",0.00813008130081301,0.00813008130081301
"164","Panama","irrigation",2.7761500895501,0.025010361167118
"165","Paraguay","irrigation",0.419571996247738,0.0127143029165981
"166","Peru","irrigation",27.7566600554727,0.0781877748041486
"167","Uruguay","irrigation",7.67066698698643,0.0521814080747376
"168","Venezuela","irrigation",6.35397631783492,0.0444334008240204
"169","Argentina","canopy interception",30.4274192458671,0.0180150498791398
"170","Bahamas","canopy interception",0.00562851782363977,0.00562851782363977
"171","Belize","canopy interception",2.04005131506189,0.0279459084255053
"172","Bolivia","canopy interception",4.15586315097275,0.017535287556847
"173","Brazil","canopy interception",157.492594114715,0.0280186077414544
"174","Chile","canopy interception",41.2062128554229,0.038654983916907
"175","Colombia","canopy interception",13.4198817075626,0.036467069857507
"176","Costa.Rica","canopy interception",16.1941009146386,0.088492354724801
"177","Cuba","canopy interception",0.0365803819503324,0.00914509548758309
"178","Ecuador","canopy interception",24.2179216725105,0.0887103357967419
"179","El.Salvador","canopy interception",0.135812631026888,0.0169765788783611
"180","Guatemala","canopy interception",0.62031229576587,0.041354153051058
"181","Honduras","canopy interception",0.147246555267291,0.049082185089097
"182","Jamaica","canopy interception",0.0191082802547771,0.0191082802547771
"183","Mexico","canopy interception",70.4311252827038,0.0308367448698353
"184","Nicaragua","canopy interception",0.00813008130081301,0.00813008130081301
"185","Panama","canopy interception",12.2093012198985,0.10999370468377
"186","Paraguay","canopy interception",0.287459926608716,0.00871090686693079
"187","Peru","canopy interception",9.47916734226416,0.0267018798373638
"188","Uruguay","canopy interception",2.89178219652256,0.019671987731446
"189","Venezuela","canopy interception",10.6325809073678,0.0743537126389356
"190","Argentina","lakes",191.569695910783,0.113421963239066
"191","Bahamas","lakes",0.614759224515322,0.614759224515322
"192","Belize","lakes",3.71292239817532,0.050861950659936
"193","Bolivia","lakes",21.9745172553086,0.0927194820899098
"194","Brazil","lakes",362.426573464626,0.0644772413208727
"195","Chile","lakes",39.787490625411,0.0373241000238377
"196","Colombia","lakes",16.2334024053807,0.0441125065363606
"197","Costa.Rica","lakes",6.19466096678101,0.0338506063758525
"198","Cuba","lakes",0.169518592060725,0.0423796480151812
"199","Ecuador","lakes",10.7189633200309,0.0392636019048752
"200","El.Salvador","lakes",0.0311441297067406,0.00389301621334258
"201","Guatemala","lakes",1.91580234581631,0.127720156387754
"202","Honduras","lakes",0.0513499437108048,0.0171166479036016
"203","Jamaica","lakes",0.00636942675159236,0.00636942675159236
"204","Mexico","lakes",120.034122689873,0.052554344435146
"205","Nicaragua","lakes",0.67479674796748,0.67479674796748
"206","Panama","lakes",3.09700537176511,0.0279009492951812
"207","Paraguay","lakes",1.29137963433862,0.0391327161920793
"208","Peru","lakes",18.2626371611515,0.0514440483412719
"209","Uruguay","lakes",18.660682172266,0.126943416137864
"210","Venezuela","lakes",17.5143307323122,0.122477837288897
"211","Argentina","cloud formation and atmospheric science",25.6318620529323,0.0151757620206823
"212","Bahamas","cloud formation and atmospheric science",0.00687929956222639,0.00687929956222639
"213","Belize","cloud formation and atmospheric science",2.24382246781899,0.0307372940797122
"214","Bolivia","cloud formation and atmospheric science",6.99297091582934,0.0295062063959044
"215","Brazil","cloud formation and atmospheric science",105.585417660841,0.0187840984986375
"216","Chile","cloud formation and atmospheric science",18.4034273792478,0.017264003170026
"217","Colombia","cloud formation and atmospheric science",7.99377910403803,0.0217222258261903
"218","Costa.Rica","cloud formation and atmospheric science",3.75625299419583,0.0205259726458789
"219","Cuba","cloud formation and atmospheric science",0.024775599950545,0.00619389998763625
"220","Ecuador","cloud formation and atmospheric science",6.34604203606044,0.0232455752236646
"221","El.Salvador","cloud formation and atmospheric science",0.14021002314603,0.0175262528932538
"222","Guatemala","cloud formation and atmospheric science",0.378192444593134,0.0252128296395423
"223","Honduras","cloud formation and atmospheric science",0.0569332475877224,0.0189777491959075
"224","Jamaica","cloud formation and atmospheric science",0.00636942675159236,0.00636942675159236
"225","Mexico","cloud formation and atmospheric science",39.4755642077038,0.0172835219823572
"226","Nicaragua","cloud formation and atmospheric science",0.00813008130081301,0.00813008130081301
"227","Panama","cloud formation and atmospheric science",1.70383096286995,0.0153498284943239
"228","Paraguay","cloud formation and atmospheric science",0.35641899001246,0.010800575454923
"229","Peru","cloud formation and atmospheric science",6.79451829915911,0.0191394881666454
"230","Uruguay","cloud formation and atmospheric science",3.06813940496036,0.0208716966323834
"231","Venezuela","cloud formation and atmospheric science",3.73501436694574,0.0261189815870331
"232","Argentina","wastewater",80.9388575075486,0.0479211708156001
"233","Bahamas","wastewater",0.00187617260787993,0.00187617260787992
"234","Belize","wastewater",2.76237171762026,0.0378407084605515
"235","Bolivia","wastewater",14.5249693532932,0.0612867905202245
"236","Brazil","wastewater",587.877846140274,0.104585989350698
"237","Chile","wastewater",59.4943164384925,0.05581080341322
"238","Colombia","wastewater",53.4264474082833,0.145180563609465
"239","Costa.Rica","wastewater",7.38447901236946,0.0403523443298878
"240","Cuba","wastewater",1.0072362680493,0.251809067012325
"241","Ecuador","wastewater",14.336516999402,0.0525147142835238
"242","El.Salvador","wastewater",0.74789923466114,0.0934874043326426
"243","Guatemala","wastewater",0.817242415985086,0.0544828277323391
"244","Honduras","wastewater",0.0835018184719387,0.0278339394906462
"245","Jamaica","wastewater",0.00636942675159236,0.00636942675159236
"246","Mexico","wastewater",194.1728393024,0.0850143779782837
"247","Nicaragua","wastewater",0.040650406504065,0.040650406504065
"248","Panama","wastewater",1.53741322929452,0.0138505696332839
"249","Paraguay","wastewater",1.47127474687756,0.044584083238714
"250","Peru","wastewater",11.1483378664372,0.0314037686378513
"251","Uruguay","wastewater",5.88961472017088,0.0400654062596659
"252","Venezuela","wastewater",8.64405299714657,0.060447923056969
"253","Argentina","glaciers",39.8882018220457,0.0236164605222295
"254","Bahamas","glaciers",0.000625390869293308,0.000625390869293308
"255","Belize","glaciers",1.06918405402107,0.0146463569043982
"256","Bolivia","glaciers",15.7750181154071,0.0665612578709161
"257","Brazil","glaciers",59.3493223180075,0.010558498900197
"258","Chile","glaciers",46.3928317456696,0.0435204800616038
"259","Colombia","glaciers",6.93221868768188,0.0188375507817442
"260","Costa.Rica","glaciers",3.4840163501486,0.0190383407111946
"261","Cuba","glaciers",0.109308967267142,0.0273272418167854
"262","Ecuador","glaciers",8.18043386706303,0.0299649592200111
"263","El.Salvador","glaciers",0.0250922688836648,0.0031365336104581
"264","Guatemala","glaciers",0.275847163872749,0.01838981092485
"265","Honduras","glaciers",0.107275224634286,0.0357584082114286
"266","Jamaica","glaciers",0.00636942675159236,0.00636942675159236
"267","Mexico","glaciers",26.4040672685029,0.0115604497672955
"268","Nicaragua","glaciers",0.00813008130081301,0.00813008130081301
"269","Panama","glaciers",1.91661960336968,0.0172668432736007
"270","Paraguay","glaciers",0.240943663566277,0.00730132313837202
"271","Peru","glaciers",31.0257294447645,0.0873964209711677
"272","Uruguay","glaciers",1.4034467721894,0.00954725695366936
"273","Venezuela","glaciers",2.09088867519154,0.0146215991272136
"274","Argentina","groundwater",166.516084049424,0.0985885636763908
"275","Bahamas","groundwater",0.00813008130081301,0.00813008130081301
"276","Belize","groundwater",3.70990695898495,0.0508206432737665
"277","Bolivia","groundwater",17.9568430998473,0.0757672704634908
"278","Brazil","groundwater",301.681542036151,0.05367043978583
"279","Chile","groundwater",78.2142953617988,0.0733717592512184
"280","Colombia","groundwater",14.3291665047699,0.0389379524586138
"281","Costa.Rica","groundwater",24.289049224969,0.132727044945186
"282","Cuba","groundwater",0.0140708720290463,0.00351771800726158
"283","Ecuador","groundwater",8.33931550000735,0.0305469432234701
"284","El.Salvador","groundwater",1.15892684310219,0.144865855387774
"285","Guatemala","groundwater",2.47373802315612,0.164915868210408
"286","Honduras","groundwater",0.468566464174499,0.1561888213915
"287","Jamaica","groundwater",0.0191082802547771,0.0191082802547771
"288","Mexico","groundwater",356.722347537384,0.156183164420921
"289","Nicaragua","groundwater",0.024390243902439,0.024390243902439
"290","Panama","groundwater",5.4838799256162,0.0494043236542
"291","Paraguay","groundwater",4.19506576410276,0.127123204972811
"292","Peru","groundwater",18.622464467443,0.0524576463871633
"293","Uruguay","groundwater",10.6669693586446,0.0725644174057457
"294","Venezuela","groundwater",3.93874368304508,0.0275436621191964
"295","Argentina","rivers",222.515135632534,0.131743715590606
"296","Bahamas","rivers",0.000625390869293308,0.000625390869293308
"297","Belize","rivers",8.35894288534873,0.114506066922585
"298","Bolivia","rivers",31.7122957610526,0.133807155109926
"299","Brazil","rivers",740.332034406206,0.131708243089522
"300","Chile","rivers",101.753068322419,0.0954531597771286
"301","Colombia","rivers",49.6294100420065,0.134862527288061
"302","Costa.Rica","rivers",14.8187819254805,0.0809769504124619
"303","Cuba","rivers",0.590014614258574,0.147503653564644
"304","Ecuador","rivers",23.9503551810013,0.0877302387582465
"305","El.Salvador","rivers",0.430473107800427,0.0538091384750534
"306","Guatemala","rivers",0.481954533195128,0.0321303022130085
"307","Honduras","rivers",0.139173825184337,0.0463912750614457
"308","Jamaica","rivers",0.00636942675159236,0.00636942675159236
"309","Mexico","rivers",200.765609299963,0.0879008797285304
"310","Nicaragua","rivers",0.00813008130081301,0.00813008130081301
"311","Panama","rivers",5.80274928238755,0.05227702056205
"312","Paraguay","rivers",10.5971887632081,0.321126932218428
"313","Peru","rivers",41.2442748349292,0.11618105587304
"314","Uruguay","rivers",19.1307467823946,0.130141134574113
"315","Venezuela","rivers",19.7772913784856,0.138302736912487
"316","Argentina","wetlands",68.9623039357695,0.0408302569187504
"317","Bahamas","wetlands",0.000625390869293308,0.000625390869293308
"318","Belize","wetlands",8.82111391268005,0.120837176886028
"319","Bolivia","wetlands",5.2999888945262,0.022362822339773
"320","Brazil","wetlands",134.975220481387,0.024012670428996
"321","Chile","wetlands",19.43191152814,0.0182288100639212
"322","Colombia","wetlands",20.1114506523095,0.0546506811204062
"323","Costa.Rica","wetlands",5.70863191512773,0.0311947099187308
"324","Cuba","wetlands",0.142309143251898,0.0355772858129744
"325","Ecuador","wetlands",4.46620790343788,0.0163597359100288
"326","El.Salvador","wetlands",0.170838999328309,0.0213548749160386
"327","Guatemala","wetlands",0.863624571275573,0.0575749714183715
"328","Honduras","wetlands",0.0218582315925537,0.00728607719751791
"329","Jamaica","wetlands",0.0191082802547771,0.0191082802547771
"330","Mexico","wetlands",107.516614776902,0.0470738243331446
"331","Nicaragua","wetlands",0.040650406504065,0.040650406504065
"332","Panama","wetlands",3.18706829333336,0.0287123269669672
"333","Paraguay","wetlands",2.21897551101375,0.0672416821519318
"334","Peru","wetlands",8.25507239034259,0.0232537250432186
"335","Uruguay","wetlands",4.01230509878427,0.0272945925087365
"336","Venezuela","wetlands",2.95976770442664,0.0206976762547318
"337","Argentina","precipitation",128.640338515718,0.0761636107257061
"338","Bahamas","precipitation",0.099437148217636,0.099437148217636
"339","Belize","precipitation",3.80391643553713,0.0521084443224264
"340","Bolivia","precipitation",23.7912830016524,0.100385160344525
"341","Brazil","precipitation",408.6744706227,0.0727049405128447
"342","Chile","precipitation",91.0722631109014,0.0854336426931533
"343","Colombia","precipitation",28.2229762753659,0.0766928703134942
"344","Costa.Rica","precipitation",21.7441863565201,0.118820690472787
"345","Cuba","precipitation",0.0889496953618225,0.0222374238404556
"346","Ecuador","precipitation",23.8507203667275,0.0873652760685989
"347","El.Salvador","precipitation",0.451838917010608,0.056479864626326
"348","Guatemala","precipitation",1.18698325620926,0.079132217080617
"349","Honduras","precipitation",0.264358660139494,0.0881195533798313
"350","Jamaica","precipitation",0.0191082802547771,0.0191082802547771
"351","Mexico","precipitation",138.081456204308,0.0604559790736901
"352","Nicaragua","precipitation",0.00813008130081301,0.00813008130081301
"353","Panama","precipitation",12.9603620779858,0.116760018720592
"354","Paraguay","precipitation",4.56509998054417,0.138336363046793
"355","Peru","precipitation",32.0881908047622,0.0903892698725695
"356","Uruguay","precipitation",12.2181325372424,0.0831165478723975
"357","Venezuela","precipitation",9.66612509452637,0.0675952803813033
